date,datetime,cash_type,card,money,coffee_name
8/26/2024,6:53:28 PM,card,ANON-0000-0000-0549,27.92,Americano with Milk
8/26/2024,6:54:31 PM,card,ANON-0000-0000-0549,32.82,Latte
8/26/2024,10:55:40 PM,card,ANON-0000-0000-0550,27.92,Americano with Milk
8/27/2024,10:04:05 AM,card,ANON-0000-0000-0375,32.82,Latte
8/28/2024,12:08:19 PM,card,ANON-0000-0000-0551,27.92,Americano with Milk
8/28/2024,12:10:04 PM,card,ANON-0000-0000-0551,32.82,Cappuccino
8/28/2024,12:35:07 PM,card,ANON-0000-0000-0375,23.02,Americano
8/28/2024,1:48:35 PM,card,ANON-0000-0000-0552,27.92,Americano with Milk
8/29/2024,7:29:30 AM,card,ANON-0000-0000-0553,23.02,Americano
8/30/2024,5:13:30 PM,card,ANON-0000-0000-0554,32.82,Latte
8/30/2024,5:14:33 PM,card,ANON-0000-0000-0554,27.92,Americano with Milk
8/30/2024,5:15:35 PM,card,ANON-0000-0000-0554,27.92,Americano with Milk
8/31/2024,9:08:32 AM,card,ANON-0000-0000-0371,23.02,Cortado
8/31/2024,10:02:08 AM,card,ANON-0000-0000-0555,27.92,Americano with Milk
8/31/2024,10:22:27 AM,card,ANON-0000-0000-0556,18.12,Espresso
8/31/2024,11:29:55 AM,card,ANON-0000-0000-0557,27.92,Americano with Milk
8/31/2024,11:33:40 AM,card,ANON-0000-0000-0141,23.02,Cortado
8/31/2024,11:34:33 AM,card,ANON-0000-0000-0141,23.02,Cortado
9/1/2024,9:34:15 AM,card,ANON-0000-0000-0141,23.02,Cortado
9/1/2024,12:11:25 PM,card,ANON-0000-0000-0558,32.82,Cappuccino
9/1/2024,12:30:09 PM,card,ANON-0000-0000-0181,27.92,Americano with Milk
9/1/2024,12:32:22 PM,card,ANON-0000-0000-0181,23.02,Americano
9/1/2024,12:50:17 PM,card,ANON-0000-0000-0559,27.92,Americano with Milk
9/1/2024,1:57:34 PM,card,ANON-0000-0000-0560,32.82,Latte
9/1/2024,2:44:04 PM,card,ANON-0000-0000-0385,27.92,Americano with Milk
9/1/2024,5:20:46 PM,card,ANON-0000-0000-0561,32.82,Latte
9/1/2024,5:23:14 PM,card,ANON-0000-0000-0562,32.82,Latte
9/1/2024,5:24:50 PM,card,ANON-0000-0000-0563,32.82,Latte
9/2/2024,8:24:40 AM,card,ANON-0000-0000-0425,32.82,Latte
9/2/2024,8:50:18 AM,card,ANON-0000-0000-0564,27.92,Americano with Milk
9/2/2024,8:51:33 AM,card,ANON-0000-0000-0565,32.82,Latte
9/2/2024,2:58:47 PM,card,ANON-0000-0000-0566,27.92,Americano with Milk
9/2/2024,8:09:44 PM,card,ANON-0000-0000-0567,32.82,Cappuccino
9/2/2024,8:11:18 PM,card,ANON-0000-0000-0179,32.82,Cocoa
9/2/2024,8:52:32 PM,card,ANON-0000-0000-0568,23.02,Americano
9/2/2024,8:53:29 PM,card,ANON-0000-0000-0568,23.02,Americano
9/3/2024,8:22:15 AM,card,ANON-0000-0000-0569,32.82,Cocoa
9/3/2024,8:28:12 AM,card,ANON-0000-0000-0168,32.82,Cappuccino
9/3/2024,8:41:12 AM,card,ANON-0000-0000-0570,32.82,Latte
9/3/2024,9:03:12 AM,card,ANON-0000-0000-0571,27.92,Americano with Milk
9/3/2024,9:04:12 AM,card,ANON-0000-0000-0571,32.82,Cappuccino
9/3/2024,9:12:48 AM,card,ANON-0000-0000-0572,32.82,Cocoa
9/3/2024,9:13:34 AM,card,ANON-0000-0000-0572,32.82,Cocoa
9/3/2024,9:17:02 AM,card,ANON-0000-0000-0385,27.92,Americano with Milk
9/3/2024,9:20:17 AM,card,ANON-0000-0000-0573,27.92,Americano with Milk
9/3/2024,9:37:52 AM,card,ANON-0000-0000-0574,32.82,Latte
9/3/2024,9:38:56 AM,card,ANON-0000-0000-0575,32.82,Cocoa
9/3/2024,12:56:53 PM,card,ANON-0000-0000-0576,23.02,Cortado
9/3/2024,2:14:52 PM,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/3/2024,2:16:17 PM,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/3/2024,6:48:35 PM,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/3/2024,7:11:12 PM,card,ANON-0000-0000-0467,32.82,Latte
9/3/2024,7:17:14 PM,card,ANON-0000-0000-0467,27.92,Americano with Milk
9/4/2024,11:11:22 AM,card,ANON-0000-0000-0577,27.92,Americano with Milk
9/4/2024,11:33:37 AM,card,ANON-0000-0000-0510,32.82,Latte
9/4/2024,11:48:04 AM,card,ANON-0000-0000-0019,23.02,Americano
9/4/2024,11:55:34 AM,card,ANON-0000-0000-0578,27.92,Americano with Milk
9/4/2024,12:53:31 PM,card,ANON-0000-0000-0565,32.82,Latte
9/4/2024,1:03:51 PM,card,ANON-0000-0000-0579,32.82,Latte
9/4/2024,1:05:16 PM,card,ANON-0000-0000-0579,27.92,Americano with Milk
9/4/2024,6:03:47 PM,card,ANON-0000-0000-0580,32.82,Cappuccino
9/4/2024,7:41:42 PM,card,ANON-0000-0000-0097,27.92,Americano with Milk
9/4/2024,9:19:36 PM,card,ANON-0000-0000-0494,32.82,Latte
9/5/2024,9:31:17 AM,card,ANON-0000-0000-0385,27.92,Americano with Milk
9/5/2024,10:28:56 AM,card,ANON-0000-0000-0581,27.92,Americano with Milk
9/5/2024,11:06:31 AM,card,ANON-0000-0000-0019,23.02,Americano
9/5/2024,2:00:28 PM,card,ANON-0000-0000-0582,32.82,Latte
9/5/2024,3:25:12 PM,card,ANON-0000-0000-0583,32.82,Latte
9/5/2024,4:38:50 PM,card,ANON-0000-0000-0584,23.02,Americano
9/5/2024,4:40:00 PM,card,ANON-0000-0000-0585,27.92,Americano with Milk
9/5/2024,5:04:29 PM,card,ANON-0000-0000-0586,32.82,Cappuccino
9/5/2024,5:05:32 PM,card,ANON-0000-0000-0586,32.82,Cappuccino
9/5/2024,8:30:15 PM,card,ANON-0000-0000-0587,32.82,Cappuccino
9/5/2024,8:54:24 PM,card,ANON-0000-0000-0588,23.02,Americano
9/5/2024,8:55:31 PM,card,ANON-0000-0000-0588,32.82,Cappuccino
9/5/2024,9:26:29 PM,card,ANON-0000-0000-0040,27.92,Americano with Milk
9/5/2024,9:27:30 PM,card,ANON-0000-0000-0040,27.92,Americano with Milk
9/6/2024,8:25:34 AM,card,ANON-0000-0000-0582,32.82,Cappuccino
9/6/2024,8:34:47 AM,card,ANON-0000-0000-0425,32.82,Latte
9/6/2024,8:54:42 AM,card,ANON-0000-0000-0589,23.02,Americano
9/6/2024,9:50:40 AM,card,ANON-0000-0000-0590,18.12,Espresso
9/6/2024,9:51:52 AM,card,ANON-0000-0000-0590,32.82,Latte
9/6/2024,10:30:06 AM,card,ANON-0000-0000-0591,32.82,Hot Chocolate
9/6/2024,11:23:25 AM,card,ANON-0000-0000-0095,18.12,Espresso
9/6/2024,11:24:29 AM,card,ANON-0000-0000-0467,18.12,Espresso
9/6/2024,8:00:12 PM,card,ANON-0000-0000-0283,32.82,Latte
9/6/2024,9:09:31 PM,card,ANON-0000-0000-0507,32.82,Latte
9/7/2024,8:48:57 AM,card,ANON-0000-0000-0592,32.82,Latte
9/7/2024,9:52:03 AM,card,ANON-0000-0000-0543,23.02,Cortado
9/7/2024,9:53:04 AM,card,ANON-0000-0000-0543,23.02,Cortado
9/7/2024,9:54:42 AM,card,ANON-0000-0000-0593,23.02,Cortado
9/7/2024,9:57:48 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/7/2024,9:59:02 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/7/2024,10:00:20 AM,card,ANON-0000-0000-0141,23.02,Cortado
9/7/2024,10:22:45 AM,card,ANON-0000-0000-0594,23.02,Americano
9/7/2024,10:37:52 AM,card,ANON-0000-0000-0595,18.12,Espresso
9/7/2024,10:40:13 AM,card,ANON-0000-0000-0595,18.12,Espresso
9/7/2024,10:53:32 AM,card,ANON-0000-0000-0596,32.82,Latte
9/7/2024,11:18:57 AM,card,ANON-0000-0000-0012,27.92,Americano with Milk
9/7/2024,11:20:00 AM,card,ANON-0000-0000-0019,23.02,Americano
9/7/2024,11:20:57 AM,card,ANON-0000-0000-0012,18.12,Espresso
9/7/2024,3:55:09 PM,card,ANON-0000-0000-0597,32.82,Latte
9/7/2024,4:20:01 PM,card,ANON-0000-0000-0019,23.02,Americano
9/7/2024,4:20:59 PM,card,ANON-0000-0000-0012,18.12,Espresso
9/7/2024,7:35:05 PM,card,ANON-0000-0000-0283,32.82,Cocoa
9/7/2024,7:36:05 PM,card,ANON-0000-0000-0283,32.82,Latte
9/7/2024,7:37:16 PM,card,ANON-0000-0000-0283,32.82,Latte
9/7/2024,8:13:52 PM,card,ANON-0000-0000-0598,32.82,Latte
9/7/2024,8:14:59 PM,card,ANON-0000-0000-0598,32.82,Latte
9/8/2024,8:15:41 AM,card,ANON-0000-0000-0141,23.02,Cortado
9/8/2024,9:18:17 AM,card,ANON-0000-0000-0543,23.02,Cortado
9/8/2024,9:19:12 AM,card,ANON-0000-0000-0543,23.02,Cortado
9/8/2024,10:05:56 AM,card,ANON-0000-0000-0543,23.02,Cortado
9/8/2024,12:43:28 PM,card,ANON-0000-0000-0486,23.02,Cortado
9/8/2024,8:13:33 PM,card,ANON-0000-0000-0347,23.02,Americano
9/9/2024,7:51:14 AM,card,ANON-0000-0000-0599,32.82,Latte
9/9/2024,7:53:52 AM,card,ANON-0000-0000-0582,32.82,Cappuccino
9/9/2024,7:55:22 AM,card,ANON-0000-0000-0599,27.92,Americano with Milk
9/9/2024,7:56:38 AM,card,ANON-0000-0000-0570,32.82,Latte
9/9/2024,9:49:51 AM,card,ANON-0000-0000-0583,32.82,Latte
9/9/2024,9:50:52 AM,card,ANON-0000-0000-0583,32.82,Hot Chocolate
9/9/2024,9:59:11 AM,card,ANON-0000-0000-0494,32.82,Latte
9/9/2024,11:11:36 AM,card,ANON-0000-0000-0600,27.92,Americano with Milk
9/9/2024,11:12:51 AM,card,ANON-0000-0000-0601,27.92,Americano with Milk
9/9/2024,11:29:49 AM,card,ANON-0000-0000-0602,32.82,Latte
9/9/2024,12:07:00 PM,card,ANON-0000-0000-0603,18.12,Espresso
9/9/2024,3:12:14 PM,card,ANON-0000-0000-0604,32.82,Latte
9/9/2024,3:13:25 PM,card,ANON-0000-0000-0604,23.02,Americano
9/9/2024,5:24:10 PM,card,ANON-0000-0000-0605,32.82,Latte
9/9/2024,6:13:46 PM,card,ANON-0000-0000-0507,32.82,Latte
9/9/2024,8:07:36 PM,card,ANON-0000-0000-0268,32.82,Cappuccino
9/9/2024,8:13:44 PM,card,ANON-0000-0000-0606,32.82,Latte
9/10/2024,8:12:02 AM,card,ANON-0000-0000-0607,32.82,Hot Chocolate
9/10/2024,9:32:47 AM,card,ANON-0000-0000-0608,32.82,Cappuccino
9/10/2024,3:21:54 PM,card,ANON-0000-0000-0543,23.02,Cortado
9/10/2024,3:23:06 PM,card,ANON-0000-0000-0543,23.02,Cortado
9/10/2024,6:43:42 PM,card,ANON-0000-0000-0609,32.82,Cappuccino
9/10/2024,6:45:23 PM,card,ANON-0000-0000-0610,27.92,Americano with Milk
9/10/2024,7:02:43 PM,card,ANON-0000-0000-0611,32.82,Latte
9/10/2024,7:03:53 PM,card,ANON-0000-0000-0611,32.82,Latte
9/10/2024,9:29:35 PM,card,ANON-0000-0000-0012,27.92,Americano with Milk
9/10/2024,9:30:27 PM,card,ANON-0000-0000-0012,23.02,Americano
9/11/2024,8:47:22 AM,card,ANON-0000-0000-0612,32.82,Latte
9/11/2024,9:28:47 AM,card,ANON-0000-0000-0097,27.92,Americano with Milk
9/11/2024,10:52:09 AM,card,ANON-0000-0000-0613,32.82,Latte
9/11/2024,7:53:13 PM,card,ANON-0000-0000-0614,32.82,Cappuccino
9/11/2024,8:13:15 PM,card,ANON-0000-0000-0531,27.92,Americano with Milk
9/11/2024,8:14:19 PM,card,ANON-0000-0000-0531,32.82,Latte
9/11/2024,8:15:19 PM,card,ANON-0000-0000-0531,32.82,Latte
9/11/2024,9:01:34 PM,card,ANON-0000-0000-0584,23.02,Cortado
9/12/2024,10:57:26 AM,card,ANON-0000-0000-0347,18.12,Espresso
9/12/2024,10:58:20 AM,card,ANON-0000-0000-0347,27.92,Americano with Milk
9/12/2024,11:27:36 AM,card,ANON-0000-0000-0615,27.92,Americano with Milk
9/12/2024,12:08:22 PM,card,ANON-0000-0000-0565,32.82,Cappuccino
9/12/2024,12:31:07 PM,card,ANON-0000-0000-0616,23.02,Cortado
9/12/2024,12:32:23 PM,card,ANON-0000-0000-0616,23.02,Cortado
9/12/2024,12:37:20 PM,card,ANON-0000-0000-0141,23.02,Cortado
9/12/2024,12:38:10 PM,card,ANON-0000-0000-0141,23.02,Cortado
9/12/2024,5:01:25 PM,card,ANON-0000-0000-0617,32.82,Latte
9/12/2024,9:09:10 PM,card,ANON-0000-0000-0618,23.02,Americano
9/12/2024,9:10:21 PM,card,ANON-0000-0000-0618,32.82,Cappuccino
9/12/2024,9:13:17 PM,card,ANON-0000-0000-0319,23.02,Cortado
9/13/2024,7:56:54 AM,card,ANON-0000-0000-0570,32.82,Latte
9/13/2024,8:41:03 AM,card,ANON-0000-0000-0425,32.82,Latte
9/13/2024,8:54:16 AM,card,ANON-0000-0000-0375,32.82,Latte
9/13/2024,9:51:19 AM,card,ANON-0000-0000-0619,32.82,Latte
9/13/2024,3:38:19 PM,card,ANON-0000-0000-0242,27.92,Americano with Milk
9/13/2024,3:50:54 PM,card,ANON-0000-0000-0552,27.92,Americano with Milk
9/14/2024,4:29:19 PM,card,ANON-0000-0000-0543,32.82,Cappuccino
9/14/2024,4:30:17 PM,card,ANON-0000-0000-0543,32.82,Cappuccino
9/15/2024,8:42:41 AM,card,ANON-0000-0000-0347,18.12,Espresso
9/15/2024,9:49:39 AM,card,ANON-0000-0000-0620,27.92,Americano with Milk
9/15/2024,1:49:37 PM,card,ANON-0000-0000-0304,23.02,Americano
9/15/2024,2:36:19 PM,card,ANON-0000-0000-0141,23.02,Cortado
9/15/2024,2:37:21 PM,card,ANON-0000-0000-0141,23.02,Cortado
9/15/2024,2:53:19 PM,card,ANON-0000-0000-0543,32.82,Cappuccino
9/16/2024,1:32:23 PM,card,ANON-0000-0000-0621,32.82,Latte
9/16/2024,1:33:37 PM,card,ANON-0000-0000-0584,27.92,Americano with Milk
9/16/2024,3:23:19 PM,card,ANON-0000-0000-0621,32.82,Latte
9/16/2024,5:16:06 PM,card,ANON-0000-0000-0622,27.92,Americano with Milk
9/16/2024,5:18:03 PM,card,ANON-0000-0000-0623,32.82,Latte
9/16/2024,6:54:45 PM,card,ANON-0000-0000-0624,32.82,Latte
9/16/2024,6:56:05 PM,card,ANON-0000-0000-0625,32.82,Latte
9/16/2024,9:10:19 PM,card,ANON-0000-0000-0626,27.92,Americano with Milk
9/16/2024,9:11:32 PM,card,ANON-0000-0000-0626,32.82,Latte
9/16/2024,9:37:47 PM,card,ANON-0000-0000-0287,27.92,Americano with Milk
9/16/2024,9:38:49 PM,card,ANON-0000-0000-0097,27.92,Americano with Milk
9/17/2024,7:54:58 AM,card,ANON-0000-0000-0627,23.02,Cortado
9/17/2024,8:09:01 AM,card,ANON-0000-0000-0621,32.82,Latte
9/17/2024,8:37:38 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/17/2024,8:42:31 AM,card,ANON-0000-0000-0141,23.02,Cortado
9/17/2024,9:10:04 AM,card,ANON-0000-0000-0554,32.82,Cappuccino
9/17/2024,9:11:08 AM,card,ANON-0000-0000-0554,27.92,Americano with Milk
9/17/2024,9:34:57 AM,card,ANON-0000-0000-0620,27.92,Americano with Milk
9/17/2024,12:38:34 PM,card,ANON-0000-0000-0628,18.12,Espresso
9/17/2024,12:39:34 PM,card,ANON-0000-0000-0628,27.92,Americano with Milk
9/17/2024,12:44:15 PM,card,ANON-0000-0000-0629,32.82,Latte
9/17/2024,1:54:23 PM,card,ANON-0000-0000-0554,27.92,Americano with Milk
9/17/2024,1:55:31 PM,card,ANON-0000-0000-0630,23.02,Cortado
9/17/2024,4:29:37 PM,card,ANON-0000-0000-0554,32.82,Cappuccino
9/17/2024,4:31:01 PM,card,ANON-0000-0000-0630,32.82,Latte
9/17/2024,6:54:24 PM,card,ANON-0000-0000-0631,32.82,Hot Chocolate
9/17/2024,7:00:46 PM,card,ANON-0000-0000-0632,27.92,Americano with Milk
9/17/2024,7:03:53 PM,card,ANON-0000-0000-0633,27.92,Americano with Milk
9/17/2024,7:12:48 PM,card,ANON-0000-0000-0634,32.82,Latte
9/17/2024,7:14:00 PM,card,ANON-0000-0000-0634,27.92,Americano with Milk
9/17/2024,7:15:00 PM,card,ANON-0000-0000-0634,27.92,Americano with Milk
9/17/2024,7:31:57 PM,card,ANON-0000-0000-0635,27.92,Americano with Milk
9/17/2024,10:19:36 PM,card,ANON-0000-0000-0636,32.82,Hot Chocolate
9/17/2024,10:20:19 PM,card,ANON-0000-0000-0637,32.82,Hot Chocolate
9/18/2024,2:29:49 PM,card,ANON-0000-0000-0638,32.82,Latte
9/18/2024,5:34:20 PM,card,ANON-0000-0000-0639,32.82,Latte
9/18/2024,9:15:39 PM,card,ANON-0000-0000-0040,27.92,Americano with Milk
9/18/2024,9:18:22 PM,card,ANON-0000-0000-0040,27.92,Americano with Milk
9/19/2024,8:17:19 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/19/2024,8:30:29 AM,card,ANON-0000-0000-0627,23.02,Cortado
9/19/2024,10:01:31 AM,card,ANON-0000-0000-0494,32.82,Latte
9/19/2024,12:59:34 PM,card,ANON-0000-0000-0004,23.02,Americano
9/19/2024,1:00:34 PM,card,ANON-0000-0000-0004,27.92,Americano with Milk
9/19/2024,1:45:42 PM,card,ANON-0000-0000-0640,23.02,Cortado
9/20/2024,8:34:57 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/20/2024,9:46:15 AM,card,ANON-0000-0000-0641,27.92,Americano with Milk
9/20/2024,1:39:55 PM,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/20/2024,4:03:30 PM,card,ANON-0000-0000-0642,32.82,Latte
9/20/2024,8:39:23 PM,card,ANON-0000-0000-0643,23.02,Americano
9/20/2024,9:31:37 PM,card,ANON-0000-0000-0287,27.92,Americano with Milk
9/20/2024,9:32:43 PM,card,ANON-0000-0000-0287,27.92,Americano with Milk
9/21/2024,11:01:15 AM,card,ANON-0000-0000-0644,32.82,Latte
9/21/2024,11:02:14 AM,card,ANON-0000-0000-0644,32.82,Cocoa
9/21/2024,11:37:47 AM,card,ANON-0000-0000-0543,23.02,Cortado
9/21/2024,11:38:45 AM,card,ANON-0000-0000-0543,23.02,Cortado
9/21/2024,3:10:09 PM,card,ANON-0000-0000-0645,32.82,Cappuccino
9/21/2024,3:36:14 PM,card,ANON-0000-0000-0646,32.82,Latte
9/21/2024,6:16:29 PM,card,ANON-0000-0000-0507,32.82,Latte
9/21/2024,6:17:31 PM,card,ANON-0000-0000-0507,32.82,Latte
9/21/2024,8:29:43 PM,card,ANON-0000-0000-0040,23.02,Americano
9/21/2024,8:30:39 PM,card,ANON-0000-0000-0040,23.02,Americano
9/21/2024,8:33:58 PM,card,ANON-0000-0000-0602,32.82,Latte
9/21/2024,8:35:30 PM,card,ANON-0000-0000-0602,32.82,Latte
9/21/2024,10:18:46 PM,card,ANON-0000-0000-0647,27.92,Americano with Milk
9/21/2024,10:19:50 PM,card,ANON-0000-0000-0647,23.02,Americano
9/21/2024,10:20:48 PM,card,ANON-0000-0000-0647,23.02,Americano
9/22/2024,8:32:54 AM,card,ANON-0000-0000-0648,23.02,Americano
9/22/2024,10:12:10 AM,card,ANON-0000-0000-0649,27.92,Americano with Milk
9/22/2024,10:13:09 AM,card,ANON-0000-0000-0649,32.82,Latte
9/22/2024,11:06:26 AM,card,ANON-0000-0000-0650,23.02,Cortado
9/22/2024,11:07:36 AM,card,ANON-0000-0000-0650,23.02,Cortado
9/22/2024,11:52:00 AM,card,ANON-0000-0000-0651,27.92,Americano with Milk
9/22/2024,11:55:13 AM,card,ANON-0000-0000-0099,23.02,Americano
9/22/2024,12:07:21 PM,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/22/2024,1:28:15 PM,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/22/2024,1:29:36 PM,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/22/2024,1:33:35 PM,card,ANON-0000-0000-0510,27.92,Americano with Milk
9/22/2024,3:34:10 PM,card,ANON-0000-0000-0652,32.82,Latte
9/22/2024,3:35:24 PM,card,ANON-0000-0000-0652,27.92,Americano with Milk
9/22/2024,4:25:03 PM,card,ANON-0000-0000-0653,32.82,Cocoa
9/22/2024,8:19:10 PM,card,ANON-0000-0000-0654,32.82,Latte
9/22/2024,8:20:36 PM,card,ANON-0000-0000-0654,32.82,Cappuccino
9/22/2024,8:46:26 PM,card,ANON-0000-0000-0455,27.92,Americano with Milk
9/22/2024,8:47:35 PM,card,ANON-0000-0000-0455,27.92,Americano with Milk
9/22/2024,9:07:05 PM,card,ANON-0000-0000-0655,27.92,Americano with Milk
9/22/2024,9:08:15 PM,card,ANON-0000-0000-0655,27.92,Americano with Milk
9/22/2024,9:54:04 PM,card,ANON-0000-0000-0637,32.82,Hot Chocolate
9/22/2024,9:54:54 PM,card,ANON-0000-0000-0637,32.82,Hot Chocolate
9/22/2024,10:37:02 PM,card,ANON-0000-0000-0656,23.02,Americano
9/22/2024,10:37:58 PM,card,ANON-0000-0000-0657,27.92,Americano with Milk
9/23/2024,9:03:37 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/23/2024,10:04:17 AM,card,ANON-0000-0000-0141,23.02,Cortado
9/23/2024,12:11:04 PM,card,ANON-0000-0000-0584,23.02,Americano
9/23/2024,2:08:52 PM,card,ANON-0000-0000-0573,27.92,Americano with Milk
9/23/2024,5:27:48 PM,card,ANON-0000-0000-0658,32.82,Cappuccino
9/23/2024,6:48:30 PM,card,ANON-0000-0000-0659,23.02,Americano
9/23/2024,7:47:22 PM,card,ANON-0000-0000-0507,32.82,Latte
9/23/2024,8:09:46 PM,card,ANON-0000-0000-0206,32.82,Cappuccino
9/23/2024,10:13:31 PM,card,ANON-0000-0000-0641,27.92,Americano with Milk
9/23/2024,10:15:15 PM,card,ANON-0000-0000-0641,27.92,Americano with Milk
9/24/2024,8:33:33 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/24/2024,12:23:57 PM,card,ANON-0000-0000-0634,32.82,Latte
9/24/2024,12:24:55 PM,card,ANON-0000-0000-0634,32.82,Latte
9/24/2024,12:46:44 PM,card,ANON-0000-0000-0660,32.82,Latte
9/24/2024,12:47:49 PM,card,ANON-0000-0000-0660,32.82,Latte
9/24/2024,2:11:39 PM,card,ANON-0000-0000-0661,32.82,Latte
9/24/2024,2:31:29 PM,card,ANON-0000-0000-0662,23.02,Cortado
9/24/2024,3:37:24 PM,card,ANON-0000-0000-0510,32.82,Cappuccino
9/24/2024,4:38:48 PM,card,ANON-0000-0000-0583,32.82,Latte
9/24/2024,6:43:03 PM,card,ANON-0000-0000-0408,23.02,Americano
9/24/2024,6:43:54 PM,card,ANON-0000-0000-0408,23.02,Americano
9/24/2024,8:15:50 PM,card,ANON-0000-0000-0663,32.82,Hot Chocolate
9/24/2024,9:05:14 PM,card,ANON-0000-0000-0631,32.82,Latte
9/24/2024,9:06:32 PM,card,ANON-0000-0000-0531,27.92,Americano with Milk
9/24/2024,9:07:35 PM,card,ANON-0000-0000-0531,27.92,Americano with Milk
9/25/2024,7:51:21 AM,card,ANON-0000-0000-0664,32.82,Cappuccino
9/25/2024,11:35:33 AM,card,ANON-0000-0000-0141,23.02,Cortado
9/25/2024,11:51:15 AM,card,ANON-0000-0000-0665,27.92,Americano with Milk
9/25/2024,11:52:53 AM,card,ANON-0000-0000-0665,32.82,Latte
9/25/2024,1:54:51 PM,card,ANON-0000-0000-0666,27.92,Americano with Milk
9/25/2024,1:55:59 PM,card,ANON-0000-0000-0666,27.92,Americano with Milk
9/25/2024,5:36:37 PM,card,ANON-0000-0000-0667,27.92,Americano with Milk
9/25/2024,5:37:32 PM,card,ANON-0000-0000-0667,27.92,Americano with Milk
9/25/2024,9:34:41 PM,card,ANON-0000-0000-0668,23.02,Americano
9/25/2024,10:18:52 PM,card,ANON-0000-0000-0475,27.92,Americano with Milk
9/26/2024,8:43:35 AM,card,ANON-0000-0000-0570,32.82,Latte
9/26/2024,10:37:06 AM,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/26/2024,10:55:52 AM,card,ANON-0000-0000-0669,18.12,Espresso
9/26/2024,11:34:49 AM,card,ANON-0000-0000-0670,32.82,Cappuccino
9/26/2024,12:48:01 PM,card,ANON-0000-0000-0671,32.82,Latte
9/26/2024,6:21:56 PM,card,ANON-0000-0000-0672,32.82,Latte
9/26/2024,10:45:15 PM,card,ANON-0000-0000-0673,32.82,Latte
9/26/2024,10:46:18 PM,card,ANON-0000-0000-0673,23.02,Cortado
9/26/2024,10:47:25 PM,card,ANON-0000-0000-0472,27.92,Americano with Milk
9/27/2024,9:29:46 AM,card,ANON-0000-0000-0276,27.92,Americano with Milk
9/27/2024,9:33:44 AM,card,ANON-0000-0000-0141,23.02,Cortado
9/27/2024,9:41:05 AM,card,ANON-0000-0000-0674,32.82,Cappuccino
9/27/2024,10:46:57 AM,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/27/2024,11:35:00 AM,card,ANON-0000-0000-0333,27.92,Americano with Milk
9/27/2024,1:20:31 PM,card,ANON-0000-0000-0675,32.82,Cappuccino
9/27/2024,1:25:05 PM,card,ANON-0000-0000-0676,32.82,Cappuccino
9/27/2024,1:28:33 PM,card,ANON-0000-0000-0676,23.02,Americano
9/27/2024,1:33:52 PM,card,ANON-0000-0000-0677,27.92,Americano with Milk
9/27/2024,6:07:44 PM,card,ANON-0000-0000-0678,32.82,Latte
9/27/2024,6:08:58 PM,card,ANON-0000-0000-0678,32.82,Latte
9/27/2024,6:37:46 PM,card,ANON-0000-0000-0679,32.82,Cappuccino
9/27/2024,6:40:54 PM,card,ANON-0000-0000-0680,32.82,Cappuccino
9/27/2024,8:18:13 PM,card,ANON-0000-0000-0408,32.82,Cappuccino
9/27/2024,8:19:14 PM,card,ANON-0000-0000-0408,32.82,Cappuccino
9/27/2024,8:58:15 PM,card,ANON-0000-0000-0681,27.92,Americano with Milk
9/28/2024,8:06:45 AM,card,ANON-0000-0000-0666,27.92,Americano with Milk
9/28/2024,9:31:15 AM,card,ANON-0000-0000-0682,27.92,Americano with Milk
9/28/2024,2:25:47 PM,card,ANON-0000-0000-0507,35.76,Latte
9/28/2024,4:57:20 PM,card,ANON-0000-0000-0683,35.76,Latte
9/28/2024,5:26:17 PM,card,ANON-0000-0000-0684,30.86,Americano with Milk
9/28/2024,8:34:31 PM,card,ANON-0000-0000-0445,35.76,Latte
9/28/2024,8:38:37 PM,card,ANON-0000-0000-0685,35.76,Latte
9/28/2024,10:16:37 PM,card,ANON-0000-0000-0686,35.76,Cappuccino
9/28/2024,10:17:30 PM,card,ANON-0000-0000-0686,35.76,Cocoa
9/28/2024,10:18:16 PM,card,ANON-0000-0000-0687,25.96,Cortado
9/28/2024,10:19:13 PM,card,ANON-0000-0000-0687,35.76,Hot Chocolate
9/29/2024,10:48:45 AM,card,ANON-0000-0000-0467,25.96,Americano
9/29/2024,10:50:05 AM,card,ANON-0000-0000-0172,35.76,Cappuccino
9/29/2024,10:51:03 AM,card,ANON-0000-0000-0172,35.76,Cappuccino
9/29/2024,10:52:23 AM,card,ANON-0000-0000-0172,35.76,Cappuccino
